
2014	5	4	17	Auflösung Konto Deutsche Bank	Das Konto der Piratenpartei Berlin bei der Deutschen Bank wird aufgelöst. Sämtliche Auszüge, soweit nicht vorhanden, werden für das Konto und alle Unterkonten bei der Deutschen Bank bestellt. 	Die Piratenpartei Berlin hat seit ca. Oktober 2012 ein Konto bei der Deutschen Bank. Vor dem Hintergrund, dass wir ein Konto bei der GLS-Bank haben, das alles kann, was ein Konto bei der Deutschen Bank kann sind mehrere Konten bei mehreren Banken nicht sinnvoll. 	christopher	christopher, marcel	ingo, pupe, denis, sebastian, michael, gregor		abgelehnt	.
2014	5	4	18	Auflösung Konto Postbank	Das Konto der Piratenpartei Berlin bei der Postbank wird aufgelöst. Sämtliche Auszüge, soweit nicht vorhanden, werden für das Konto und alle Unterkonten bei der Postbank bestellt. 	Die Piratenpartei Berlin hat ein Konto bei der Postbank. Vor dem Hintergrund, dass wir ein Konto bei der GLS-Bank haben, das alles kann, was ein Konto bei der Postbank kann sind mehrere Konten bei mehreren Banken nicht sinnvoll. 	christopher	einstimmig			angenommen	.
2014	5	4	19	LaVo Beschluss Demo	"Der LaVo ko-veranstaltet eine Demo zum Thema ""Snowden nach Berlin"" am Donnerstag, den 8.05. vor dem Paul-Löbe-Haus und lädt entsprechend zu einem breiten Aktionsbündnis ein. Der LaVo stellt dem Aktionsbündnis €500 / €1000 für gemeinsame Aktionen / eine gemeinsame Aktion (Zeppelin Platzhalter) zur Verfügung sowie weitere €500 / €775 / €1000 für eigene Werbeaktion/en mit Bezug zum EU Wahlkampf. "	Am 08.05. findet die nächste Sitzung des NSA Untersuchungsausschuss statt. Mit dieser Demo soll jenen Politikern im Ausschuss und darüber hinaus der Rücken gestärkt werden, die daran fest halten, Edward Snowden zu der NSA in Deutschland zu befragen. Edward Snowden hat gesagt, dass seine Aussage davon abhängen wird, welcher Schutz ihm geleistet werden kann. Die Piraten setzen sich für Information, Aufklärung und Whistleblowerschutz ein. 	Michael Ickes		alle ausser Christopher	christopher	abgelehnt	.
2014	5	4	20	Wochenreporting über den Umsetzungsgrad beim Rechenschaftsbericht - dokumentierte Übergabe aller Schatzmeisterdokumente	"Der Vorstand möge beschließen, dass der gewählte Schatzmeister des LV Berlin wöchentlich bis jeweils freitags 18 Uhr den Umsetzungsgrad des Rechenschaftsberichts 2013 an alle Vorstandskollegen und die für den Rechenschaftsbericht verantwortliche Stelle innerhalb der Bundespartei per Mail reportet. Zu diesem Zwecke ist eine vollständige und dokumentierte Übergabe mit dem Altschatzmeister bis Mittwoch den 15.5 durchzuführen, wie sie gemäß Schatzmeister-Wiki, bereits zu Beginn der Amtszeit hätte erfolgen sollen. Zu Absicherung des Landesverbands ist dabei zwischen dem alten und dem neuen Schatzmeister eine Vollständigkeitserklärung abzuschließen.

Allen auf der LMVB gewählten Rechnungsprüfern ist Zugriff auf alle Rechenschaftsrelevaten Echtweltdokumente in der P9a und lesender Zugriff auf alle IT-unterstützten Systeme zu gewähren. Bsp: DMS & Konten "	"Seit nun 55 Tagen, sprich 9 Wochen, hat der neue LaVoBe die Amtsgeschäfte übernommen. Eine vollständige und dokumentierte Übergabe aller schatzmeisterrelevanten Dokumente ist bis zum heutigen Tage nicht erfolgt. Aussagen des jetzigen Schatzmeisters bzgl. Umfang der Dokumente beim alten Schatzmeister und dem Umsetzungsgrad bei der Erstellung des Rechenschaftsberichts verblieben bis KW17 mündlich im Vagen.

Versuche meinerseits, diesen Umstand in KW17 noch für alle Seiten einvernehmlich zu lösen, sind gescheitert. (Siehe die jeweilige Status-Mails an Vorstandskollegen)

Ohne unterschriebenes Übergabeprotokoll und ohne Vollständigkeitserklärung liegen uns keinerlei verbindliche Informationen über Qualität und Umfang vor. Daraus resultiert, dass zum jetzigen Zeitpunkt keinerlei verlässliche Aussage seitens des Vorstands bzgl. unseres Rechenschaftsberichts möglich ist.

Das den Rechnungsprüfern zur LMVB141 die relevanten Dokumente vom alten Schatzmeister nur rudimentär vorgelegt worden sind, scheint dabei nicht zu einer Erhöhung der Management-Awareness im Bereich der Schatzmeisterei geführt zu haben.

Mit diesem Antrag soll jedes Vorstandsmitglied befähigt werden, verlässlich quantifiziert gegenüber dem Bund Auskünfte im Bereich Jahresberichtserstellung geben zu können. Zusätzlich ermöglicht es dem Vorstand rechtzeitig im Bedarfsfall a) den Schatzmeister mit zusätzlichen Ressourcen zu unterstützen und b) bei Indikationen für Nichteinhaltung von Lieferfristen bei der Abgabe des Rechenschaftsberichts 2013 den Bund informieren zu können. "	lars Hohl	einstimmig			angenommen	.
2014	5	4	21	CEEP Flyer in 8 Sprachen bestellen	Der Landesvorstand möge ein Budget von 450€ zur Verfügung stellen um davon Flyer zu bestellen, die eine Kurzfassung des gemeinsamen Wahlprogramm der europäischen Piratenparteien (CEEP, http://wiki.piratenpartei.de/Antrag:Bundesparteitag_2013.2/Antragsportal/PP017 ) beinhaltet. 	"

Ich bin kein Freund von Papierverschwendung. Daher möchte ich nicht mehr Flyer drucken lassen als wir in den verbliebenen 3 Wochen bis zur EU-Wahl verteilen können. Diese Flyer haben über den inhaltlichen Nutzen auch eine starke Symbolkraft, im Sinne von: ""Schaut her, so international sind wir!"" Die Druckvorlagen für die einzelnen Flyer können hier eingesehen werden: http://wiki.piratenpartei.de/Servicegruppen/Gestaltung/MaterialBaukastenEuropa2014#Flyer

Bei einer Annahme des Antrags würde ich den Auftrag sofort auslösen und dafür sorgen, dass die Flyer am 9. Mai in der Landesgeschäftsstelle ankommen. Die Flyer sollen in folgenden Stückzahlen geordert werden:

    deutsch & Englisch jeweils in 2.500 Stk (je 82€)
    spanisch, französisch, Polnisch 1.000 Stk (je 48 €)
    schwedisch, tschechisch, niederländisch 250 Stk (je 35€)

(Die Preise beziehen sich auf [www.wir-machen-drucken.de]) Falls die vorgeschlagene Quotierung nicht gefällt, lasst mir einfach eure Vorstellung zukommen - ich setz das dann um. Aktuell sind gut schätzungsweise 900 Flyer in deutscher Sprache und 200 Flyer in englischer Sprache in der LGS vorrätig. "	Salomon				im Approval unterlegen	.
2014	5	4	22	CEEP Flyer in 8 Sprachen bestellen (2)	Der Landesvorstand möge ein Budget von 450€ zur Verfügung stellen um davon Flyer zu bestellen, die eine Kurzfassung des gemeinsamen Wahlprogramms der europäischen Piratenparteien (CEEP, http://wiki.piratenpartei.de/Antrag:Bundesparteitag_2013.2/Antragsportal/PP017 ) beinhaltet. 	"

Ich bin kein Freund von Papierverschwendung. Daher möchte ich nicht mehr Flyer drucken lassen als wir in den verbliebenen 3 Wochen bis zur EU-Wahl verteilen können. Diese Flyer haben über den inhaltlichen Nutzen auch eine starke Symbolkraft, im Sinne von: ""Schaut her, so international sind wir!"" Die Druckvorlagen für die einzelnen Flyer können hier eingesehen werden: http://wiki.piratenpartei.de/Servicegruppen/Gestaltung/MaterialBaukastenEuropa2014#Flyer

Bei einer Annahme des Antrags würde ich den Auftrag sofort auslösen und dafür sorgen, dass die Flyer am 9. Mai in der Landesgeschäftsstelle ankommen. Die Flyer sollen in folgenden Stückzahlen geordert werden:

    Englisch, 1.000 Stk (48 €)
    spanisch, französisch, Polnisch 1.000 Stk (je 48 €)
    schwedisch, tschechisch, niederländisch 250 Stk (je 35€)

(Die Preise beziehen sich auf [www.wir-machen-drucken.de]) Falls die vorgeschlagene Quotierung nicht gefällt, lasst mir einfach eure Vorstellung zukommen - ich setz das dann um. Aktuell sind gut schätzungsweise 900 Flyer in deutscher Sprache und 200 Flyer in englischer Sprache in der LGS vorrätig.

"	Ingo	einstimmig			angenommen	.
2014	5	4	23	Kostenübernahme für BBEndspurt	Hiermit beantragen wir die Kostenübernahme in Höhe von 400€ für die Ausrichtung der Endspurtveranstaltung am 17. Mai 2014 auf dem Alexanderplatz. 	"Es fallen Kosten für Standgebühr, Strom, LKW, 6-8 Themenstände der Bezirke, Werbematerialien, GEMA-Gebühren und sonstiges Befestigungsmaterial an. Unter Endspurt PAD (https://eu14-berlin.piratenpad.de/endspurt ) haben wir schon mal Dinge zusammengeschrieben.

EU Kandidaten haben ihr Teilnahme und Themenbereich zugesichert. Die Veranstaltung dient uns nochmal zum motivieren und uns dem Bürger zu zeigen.

Themenbereiche: TTIP, Integration, Asyl Migration, UrhR Reform und Commons, Gläserner Staat/Gläserner Bürger - Bürgerrechte und Demokratie Upgrade

"	Harry, Michael Konrad	einstimmig			angenommen	.
2014	5	4	24	Antrag - Einladungen für Gebietsversammlungen nur per E-Mail	Der Landesvorstand möge beschließen, dass Einladungen zu Gebietsversammlungen abweichend zu Einladungen zu Landesmitgliederversammlungen ausschließlich per E-Mail versandt werden. 	"Der Versand per E-Mail ist seit langem gängige Praxis bei Einladungen zu Gebietsversammlungen. Allerdings gibt es hierzu keinen auffindbaren Beschluss eines Landesvorstandes. Dies soll hiermit nachgeholt werden.

Der Beschluss steht im Einklang mit §7 (3) Satzung LV Berlin ""Die Einladung zur Landesmitgliederversammlung erfolgt in Textform."", welcher gemäß §9 (10) Satzung LV Berlin auch für Gebietsversammlungen gültig ist.

Ein zusätzlicher Versand per Post würde den Aufwand für die Einladung zu Gebietsversammlungen deutlich erhöhen und würde z.B. kurzfristig anberaumte Gebietsversammlungen unmöglich machen. "	Marcel	einstimmig			angenommen	.
2014	5	4	25	Einladungsfrist für Gebietsversammlungen auf 14 Tage festsetzen	"Der Landesvorstand möge beschließen, dass gemäß §9 (10) Satzung LV Berlin die Einladungsfrist für Gebietsversammlungen abweichend von §7 (4) Satzung LV Berlin auf 14 Tage festgesetzt wird.

Antragsteller für die Einladung und Durchführung von Gebietsversammlungen werden gebeten, den Antrag spätestens 7 Tage vor Ablauf der Einladungsfrist einzureichen, um ausreichend Zeit für den Beschluss des Antrags und den Versand der Einladungen zu lassen.

"	"Der letzte Beschluss zu dem Thema erfolgte vor ca. 2 Jahren und ist in den Tiefen des Wikis dokumentiert. Es ist sinnvoll, den Beschluss als solches zu erneuern und in einem (noch anzulegenden?) HowTo Gebietsversammlung zu verlinken. Gleichzeitig soll die Frist von 10 auf 14 Tage erhöht werden um hier mehr Planungssicherheit für die Teilnehmer von Gebietsversammlungen zu ermöglichen. Der Zeitraum ist so gewählt, dass die Flexibilität, auch kurzfristig zu Gebietsversammlungen einzuladen, nicht gefährdet wird.

Um Hektik, Stress und ggf. Frust bei der Einladung zu Gebietsversammlungen zu vermeiden, sollen die Anträge 7 Tage vor Ablauf der Einladungsfrist (also 3 Wochen vor der durchzuführenden Gebietsversammlung) eingereicht werden. In der Vergangenheit kam es häufiger vor, dass Anträge erst 1 Tag vor Ablauf der Einladungsfrist eingereicht wurden und dies zu unnötigem Stress bei der Mitgliederverwaltung als für den Versand der Einladungen zuständigem Bereich führte.

"	Marcel	einstimmig			angenommen	.
2014	5	4	26	Kontaktdaten der Autoren des Landesblogs veröffentlichen	"Der Landesvorstand möge beschließen, dass alle Accounts des Landesblog (berlin.piratenpartei.de) mit Autorenrechten auf einer Autorenseite Ihre Kontaktdaten hinterlegen sollen.

Zu den zu veröffentlichen Kontaktdaten gehören: Vorname, Name, E-Mail-Adresse sowie optional eine Telefonnummer. Die Autoren sind berechtigt, zu diesem Zwecke eine *@berlin.piratenpartei.de-Adresse zu beantragen.

Neue Accounts mit Autorenrechten werden von den Blogkoordinatoren nur noch vergeben, wenn die genannten Informationen vorliegen.

"	Die Veröffentlichung der Autoren auf dem Landesblog soll die Kontaktaufnahme durch die Leser als auch durch die Blogkoordinatoren vereinfachen. Leser können so beispielsweise leichter Feedback an die Autoren geben. Blogkoordinatoren hingegen können bei technischen Änderungen,Wartungsarbeiten oder sonstigen Fragen die Autoren leichter erreichen und informieren. 	Marcel	einstimmig			angenommen	.
2014	5	4	27	Kontozugriff Girokonto und Tagesgeldkonto GLS-Bank	"Der Landesvorstand möge beschließen:

Der Schatzmeister wird beauftragt, zum nächstmöglichen Zeitpunkt alle Vollmachten des ehemaligen Schatzmeister für alle Konten zu widerrufen

Der Schatzmeister wird beauftragt, zur nächsten Vorstandssitzung eine Liste aller derzeit Bevollmächtigten für alle Konten vorzulegen.

"	Ohne Wissen der Zugriffsberechtigten nimmt der LaVoBe bewußt nicht abzuschätzende Risiken in Kauf. 	Lars Hohl	einstimmig			abgelehnt	.
2014	5	4	28	Reparatur #dasFloss	Der Landesvorstand möge beschließen, für die Ausschmückung und Reparatur des Floßes Kosten bis 500 EUR durch den Landesverband zu übernehmen. 	"Ich habe kurzfristig von Heide das übernommen, und habe vorige Wochen mit Marc zusammen Reparaturen durchgeführt und will es morgen um 11 ins Wasser lassen

Demo am 10.5.

150 EUR vorfinanziert, braucht aber ca. 300 EUR.

Insgesamt sind Kosten bis 450 EUR zu erwarten

"	Andrej	einstimmig			angenommen	.
2014	5	4	29	Unterstützung Snowden-Demo	"Der Landesvorstand möge beschließen, nachfolgenden Aufruf zur Demonstration am 8. Mai 2014 zu unterstützen:

Snowden nach Berlin – ein Appell und Aufruf zur Demonstration am 8. Mai 2014

Die Aufklärung des Ausmaßes der Überwachung durch NSA & Co geht mit der Einrichtung des NSA-Untersuchungsausschusses des Deutschen Bundestages in die letzte Runde. Schon jetzt zeichnet sich ab, dass die Bundesregierung unsere verfassungsgemäßen Rechte ohne unsere nachhaltige Einforderung nicht schützen, sondern den Interessen der USA opfern wird. Wir werden diesen ungeheuerlichen Rechtsbruch niemals akzeptieren, weil wir seine zerstörerische Wirkung auf die Demokratie um der Menschen und ihrer Zukunft willen, nicht hinnehmen können. Überwachung durchleuchtet den Einzelnen, während die Staaten und Konzerne im Geheimen operieren. Wie wir durch Edward Snowden, den größten Aufklärer unserer Zeit, erfahren haben, wird diese Macht systematisch missbraucht. Um die Aufarbeitung der NSA-Überwachungsaffaire nicht vollständig zur Farce werden zu lassen, halten wir es für unabdingbar, Edward Snowden als Zeugen nach Berlin einzuladen. Diese Forderung wird von einem breiten politischen Bündnis unterstützt. Dem Bündnis gehören an: Der Landesverband der Piratenpartei Deutschland, etc. Um unserem Appell „Snowden nach Berlin“ einen sichtbaren Ausdruck zu verleihen, rufen wir zu einer ersten stillen Demonstration am 8. Mai 2014, um 09:00 Uhr, vor dem Paul Löbe Haus auf. Abhängig davon, welche Wirkung wir bereits mit dieser ersten Aktion erreichen, behalten wir uns weitere kreative Maßnahmen vor.

"	mündlich			Sebastian, Ingo, Denis, Michael, Christopher	Marce, Pupe, Gregor	abgelehnt	.
2014	5	4	30	Unterstützung Snowden-Demo (2)	"

Der Landesvorstand möge beschließen, nachfolgenden Aufruf zur Demonstration am 8. Mai 2014 zu unterstützen, sobald die Bannmeilengenehmigung vorliegt.

Snowden nach Berlin – ein Appell und Aufruf zur Demonstration am 8. Mai 2014

Die Aufklärung des Ausmaßes der Überwachung durch NSA & Co geht mit der Einrichtung des NSA-Untersuchungsausschusses des Deutschen Bundestages in die letzte Runde. Schon jetzt zeichnet sich ab, dass die Bundesregierung unsere verfassungsgemäßen Rechte ohne unsere nachhaltige Einforderung nicht schützen, sondern den Interessen der USA opfern wird. Wir werden diesen ungeheuerlichen Rechtsbruch niemals akzeptieren, weil wir seine zerstörerische Wirkung auf die Demokratie um der Menschen und ihrer Zukunft willen, nicht hinnehmen können. Überwachung durchleuchtet den Einzelnen, während die Staaten und Konzerne im Geheimen operieren. Wie wir durch Edward Snowden, den größten Aufklärer unserer Zeit, erfahren haben, wird diese Macht systematisch missbraucht. Um die Aufarbeitung der NSA-Überwachungsaffaire nicht vollständig zur Farce werden zu lassen, halten wir es für unabdingbar, Edward Snowden als Zeugen nach Berlin einzuladen. Diese Forderung wird von einem breiten politischen Bündnis unterstützt. Dem Bündnis gehören an: Der Landesverband der Piratenpartei Deutschland, etc. Um unserem Appell „Snowden nach Berlin“ einen sichtbaren Ausdruck zu verleihen, rufen wir zu einer ersten stillen Demonstration am 8. Mai 2014, um 09:00 Uhr, vor dem Paul Löbe Haus auf. Abhängig davon, welche Wirkung wir bereits mit dieser ersten Aktion erreichen, behalten wir uns weitere kreative Maßnahmen vor.

"	mündlich		Pupe, Gregor	Ingo, Denis, Sebastian, Michael	Marcel, Christopher	abgelehnt	.
2014	5	4	31	Diebstahl eines Wahlplakats	Plakat wurde geklaut, Person wurde beobachtet und ist bekannt. Polizei fragt, ob wir Anzeige erstatten wollen. Antrag, das nicht zu tun			einstimmig			angenommen	.
2014	5	4	32	Anzünden eines Wahlplakats	"Plakat wurde angefackelt, verdächtige festgestellt. Polizei fragt, was wir machen sollen. 
Sebastian möge nach eigenem Ermessen entscheiden, ob Anzeige erstattet wird oder nicht. "	mündlich		einstimmig			angenommen	.
2014	5	18	1	Einreichungsfrist	"Die Geschäftsordnung wird wie folgt geändert: § 3 Anträge wird um (7) ergänzt ""Einreichungsfrist Anträge müssen mindestens 80h vor der Sitzung eingereicht werden. Später eingereichte Anträge werden auf der darauffolgenden Sitzung behandelt. Die Einreichungsfrist gilt nicht für Anträge im TOP ""Unaufschiebbares"", wenn der unaufschiebbare Charakter des Antrages nicht eher bekannt war. Die Einreichungsfrist gilt ebenfalls nicht für Alternativ- und Änderungsanträge zu einem fristgerecht benannten Tagesordnungspunkt. Der Vorstand kann beschliessen, nicht fristgerecht eingereichte Anträge trotzdem zu behandeln.""

"	"Die Sitzungen sind sehr lang. Dies ist häufig dadurch bedingt, dass Unklarheiten spontan eingebrachter Anträge aufgelöst werden müssen. Bei früherer Einreichung hätten diese im Vorfeld per Email o.ä. beseitigt werden können. Daher soll die Beseitigung von sachlichen oder sprachlichen Unklarheiten nicht *auf* der Sitzung, sondern *davor* stattfinden. Es gibt natürlich Situationen, wo eine fristgerechte Einreichung nicht möglich war (zB kurzfristige Änderung der Sachlage, überraschendes Ereignis, Gate). In diesem Fall wird der Antrag normalerweise im Bereich ""Unaufschiebbares"" landen. Daher gilt dort die Einreichungsfrist nicht. Allerdings muss die Dringlichkeit des Antrages begründet werden. Die Frist gilt ebenfalls nicht für Alternativ- und Änderungsanträge, da diese sich häufig erst aus der Beratung eines Antrages ergeben. Der letzte Satz dient dazu, dass wir uns nicht selbst Handlungsmöglichkeiten nehmen und unproblematische Anträge nicht unnötig einen Monat rumliegen müssen. "	Sebastian	einstimmig			angenommen	.
2014	5	18	2	Veranstaltungsmanagement	Es soll ein vorausschauendes Demo- und Veranstaltungsmanagement etabliert und kommuniziert werden. Dazu wird ein neuer Geschäftsbereich gegründet. 	Es herrschte letzte Woche etwas Konfusion, welche Demos überhaupt sind und ob wir da mitmachen oder nicht. Auch die Unkenntnis über Vorbereitung der FSA zeigt die Notwendigkeit 	Sebastian	einstimmig			angenommen	.
2014	5	18	3	Danksagung Junge Piraten	Die Piratenpartei Deutschland Berlin bedankt sich bei den Jungen Piraten für die Seite https://afdodernpd.de 	Auf dieser Seite werden Zitate von Politikern von AfD und NPD gelistet, die man richtig zuordnen muss. Aufgrund der Ähnlichkeit der Zitate ist dies nicht einfach. Die AfD hat Klage angedroht. Wir sollten die JuPis hier unterstützen. Im Falle einer Klage bekommt die AfD Streisand, das ist auch gut. 	Sebastian	einstimmig			angenommen	.
2014	5	18	4	Lifecycle-Konzept für Geschäftsbereiche	"Der GB Controlling soll ein ""Lebesnzykluskonzept"" für neue Geschäftsbereiche erstellen. Dieses soll mindestens enthalten: 1) Wie werden neue GB kreiert? 2) Wie werden GB evaluiert und ggf. nachgesteuert? 3) Wie werden GB ggf abgewickelt? "	Wir sollten einen Konsens darüber erzielen, wozu GB gut sind. Auf Grundlage dieses Konsenses kann dann geschaut werden, welche GB sinnvoll sind 	sebastian	einstimmig			angenommen	.
2014	5	18	5	Beschädigungen an Wahlplakaten	Der Geschäftsbereich Rechtliches wird bevollmächtigt, bei Beschädigungen von Wahlplakaten selbständig zu entscheiden, ob Strafantrag gestellt wird. 	Die Polizei schreibt uns regelmässig dazu, und wir müssen derzeit immer einen Vorstandsbeschluss herbeiführen. Da der Schaden i.a. gering ist, muss sich nicht der gesamte Vorstand damit beschäftigen 	sebastian	einstimmig			angenommen	.
2014	5	18	6	Offener Brief Ausweisung der Integrationslotsin	Anbei erhaltet ihr eine Mitteilung über einen geplanten Offenen Brief wegen der anstehenden Ausweisung der Integrationslotsin unseres Bezirks. Wer sich am offenen Brief beteiligen möchte, kann sich bis zum 13.05.2014, 10 Uhr beim Zentrum für Demokratie per Mail zurückmelden. Vielleicht könnt ihr euch auch entschließen, hierzu einen Beschluss zu treffen. Bitte dabei beachten, dass der offenen Brief erst am 13.05.2014 veröffentlicht werden soll. Hintergründe über diese unverständliche Entscheidung der Berliner Ausländerbehörde könnt ihr der Pressemitteilung des Zentrums für Demokratie e.V. vom 08.05.2014 entnehmen http://www.zentrum-für-demokratie.de 						zurückgezogen	.
2014	5	18	7	Übernahme Mobilfunknummer	Der Landesvorstand möge beschließen, die Mobilfunknummer des Pressesprechers bzw. den dazugehörigen Vertrag von Siegfried Schlosser zu übernehmen. 	https://support.piratenpartei.de/otrs/index.pl?Action=AgentTicketZoom;TicketID=141300 Aus Gründen will Sigi den Vertrag nicht länger selber führen. 	Siegfried Schlosser	einstimmig			angenommen	.
2014	5	18	8	Ansprechpartner PPI	Lars Hohl wird offizieller Ansprechpartner der PPI	"PPI fragt nach und MH ist wohl nicht mehr beauftragt (https://support.piratenpartei.de/otrs/index.pl?Action=AgentTicketZoom;TicketID=141483 ""Routinemäßig fragen wir hiermit nach, wer derzeit der offizielle Ansprechpartner der Piratenpartei Berlin gegenüber der PPI ist. In unseren Unterlagen ist Michael Hartung vermerkt."") PPI wird mitgeteilt, dass Lars Hohl bis zu einer Beauftragung einer anderen Person die entsprechende Person ist. "	sebastian	einstimmig			angenommen	.
2014	5	18	9	Änderung der GO § 2 Vorstandssitzungen							vertagt	.
2014	5	18	10	Unterstützung Mahnwache & TTIP-Demo	"Der Landesvorstand möge beschließen, für die finalen Wahlkampfveranstaltungen ""Mahnwache/TTIP-Demo"" ein Budget in Höhe von 500€ aus dem Bereich Wahlkampf bereitzustellen. "	"Engagierte Piraten stellen hier wieder einiges auf die Beine und haben per Mail nach Unterstützung gefragt. Die sollen sie auch bitteschön bekommen. Zur sauberen Abwicklung der Erstattung von Auslagen, ist dieser Beschluss sowieso notwendig.

Wir Piraten Mitte / LV Berlin beantragen zusätzlich eine Mahnwache (inklusive TTIP Kranzniederlegung) am 24.05.2014 mit 2 TTIP Ständen von 14:00 Uhr bis 0 Uhr auf dem Potsdamer Platz und zeigen per Dualität das NEIN und in der Mahnwache das JA als Beerdigung der Demokratie auf. Ihr könnt sicher sein das da Presse hinkommt.

Der Olli stößt mit der #stopTTIP Demo zu uns und dort veranstalten wir mit den anderen die Abschlusskundgebung am Potsdamer Platz "	Denis für Harry	einstimmig			angenommen	.
2014	5	18	11	Danksagung – Jeder einen Handschlag	Der Landesvorstand bedankt sich bei allen aktiven Mitgliedern und Unterstützern, die sich derzeit für einen bestmöglichen Europawahlkampf einsetzen. Dies wird er über den Berliner Blog tun. 	Einfach mal Danke an alle sagen, die im Augenblick Aktionen wie den #BEEndspurt oder die Flotte zur Energiewendedemo auf die Beine stellen. 	Denis für den Lavo	einstimmig			angenommen	.
2014	5	18	12	Belegexemplare Plakatmotive	Von jedem Plakatmotiv wird ein physisches Belegexemplar beim Landesvorstand archiviert. 	Unsere Geschichte sollte dokumentiert werden, und das sollte durch uns geschehen, nicht durch andere 	sebastian	einstimmig			angenommen	.
2014	6	1	1	Änderung der GO: Dauer der Vorstandssitzungen							vertagt	.
2014	6	1	2	Änderung der Besetzung des GB Personal	Sebastian Nordhoff übernimmt den Geschäftsbereich Personal von Gregor Schröder. Lars Hohl bleibt Stellvertreter für den Geschäftsbereich Personal. 	Synergieeffekte mit GB Rechtliches	sebastian, Gregor	einstimmig			angenommen	.
2014	6	1	3	Respektvolle Außenkommunikation	$pirat wird damit beauftragt, die Fraktion im AGH zu kontaktieren, um auf eine gemeinsame Linie der Außenkommunikation per Twitter etc. hinzuarbeiten. Ziel ist es, die in jüngster Zeit eingegangenen Beschwerden über das Kommunikationsverhalten von Amts- und Mandatsträgern proaktiv anzugehen. 						zurückgezogen	.
2014	6	1	4	Workflow	GB Controlling wird beauftragt, einen Workflow für die Vorstandsarbeit zu entwickeln. Dabei soll primär (OTRS | Redmine | Wiki | Trello |Email | persönliche Kontakte) zum Einsatz kommen. 	Die Vorstandsarbeit ist komplex und Dinge fallen hinten runter. Es gibt Tools, die einem dabei helfen, den Überblick zu behalten. Andererseits können diese Tools auch demotivierend sein, weil sie teilweise nicht benutzerfreundlich sind. Ziel dieses Antrags ist, eine Diskussion anzustossen, welcher Grad an Strukturierung der Arbeitsprozesse im Vorstand erwünscht ist. 	sebastian	einstimmig			angenommen	.
2014	6	1	5	Frühwarnsystem Fraktionen	1) Der Vorstand hält regelmässigen Kontakt mit den Fraktionen im AGH und den BVVen und steht als Ansprechpartner bei sich anbahnenden Konflikten zur Verfügung. Der Vorstand nimmt in dieser Kommunikation eine aktive Rolle ein und wartet nicht das Ende der Eskalationsspirale ab. Dazu tauscht sich der Vorstand regelmässig mit allen Fraktionen über die dortige Entwicklung aus. 2) Die politische Ausrichtung der Fraktionen wird vom Vorstand durch diesen Kontakt nicht beeinflusst. Die Freiheit des Mandats wird gewahrt. 3) $pirat wird als Ansprechpartner bei Problemen benannt und an die Fraktionen kommuniziert. 	Vorbeugen ist besser als heilen, und viele Konflikte können im Anfangsstadium noch entschärft werden, bevor es zu spät ist 	sebastian	einstimmig			angenommen	.
2014	6	1	6	Passwortmanagement/Accountmanagement	Die Vorstandsassistenz und die Geschäftsbereiche Controlling/Öffentlichkeitsarbeit werden damit beauftragt, die Passwörter und Zugangsdaten aller uns bekannten Social Media Plattformen zusammenzutragen (ÖA/FA) und ein Passwortmanagement/Passwortvergabeverfahren zu entwickeln (CTRL) Hierbei soll auch definiert werden, was bei der Anmeldung eines neuen Accounts auf Plattform xy zwingend zu beachten ist. 	Derzeit ist nicht bekannt, wer alles Zugriff auf Accounts hat, wer diese mit welcher haupt-email eingetragen hat und wievielen Menschen die Passwörter bekannt sind. Ebenso gibt es keine Ablage im Vorstand. Theoretisch ist es möglich, dem LV Berlin mutwillig die Zugänge durch Passwortänderung zu versperren. Es ist ebenso möglich, nicht mehr auf Accounts zugreifen zu können, sollten die exklusiven PW-Holder aus $Grund nicht in der Lage sein, diese weiterzugeben. Deshalb soll das Controlling ein Verfahren entwickeln, wie wir mit Zugangsdaten für representative Accounts im Internet umgehen. Der GB Öffentlichkeitsarbeit wird zusammen mti der Fraktionsassistenz die derzeit vorhandenen Zugangsdaten zusammentragen. 	Denis	einstimmig			angenommen	.
2014	6	1	7	OTRS-Schulung	$pirat wird beauftragt, einen Termin und einen Referenten für eine OTRS-Schulung zu organisieren. 						zurückgezogen	.
2014	6	1	8									.
2014	6	1	9									.
2014	6	1	10									.
2014	6	1	11									.
2014	6	1	12									.
